,Unnamed: 0.1,Unnamed: 0,index,Datetime,Longitude,Latitude,SPEED,delta_time,position1,position2,road_one,road_two,road_two_type,road_one_type
200222,200222,200222,31,2023-07-03 16:33:30,117.6789844,38.9910545,0.1,1.0,1.0,1.0,中央大道,汇通道,secondary,primary
200223,200223,200223,32,2023-07-03 16:33:31,117.6789844,38.9910545,1.4,1.0,1.0,1.0,中央大道,汇通道,secondary,primary
200224,200224,200224,33,2023-07-03 16:33:32,117.6789925,38.9910258,2.4,1.0,1.0,1.0,中央大道,汇通道,secondary,primary
200225,200225,200225,34,2023-07-03 16:33:33,117.6789954,38.9910365,3.3,1.0,1.0,1.0,中央大道,汇通道,secondary,primary
200226,200226,200226,35,2023-07-03 16:33:34,117.6789999,38.9910479,3.8,1.0,1.0,1.0,中央大道,汇通道,secondary,primary
200227,200227,200227,36,2023-07-03 16:33:35,117.6790039,38.9910594,4.2,1.0,1.0,1.0,中央大道,汇通道,secondary,primary
200228,200228,200228,37,2023-07-03 16:33:36,117.6790071,38.9910719,4.8,1.0,1.0,1.0,中央大道,汇通道,secondary,primary
200229,200229,200229,38,2023-07-03 16:33:37,117.6790106,38.991092,7.0,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200230,200230,200230,39,2023-07-03 16:33:38,117.6790186,38.9911228,10.3,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200231,200231,200231,40,2023-07-03 16:33:39,117.6790281,38.9911653,14.2,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200232,200232,200232,41,2023-07-03 16:33:40,117.6790375,38.9912189,18.1,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200233,200233,200233,42,2023-07-03 16:33:41,117.6790468,38.9912774,21.1,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200234,200234,200234,43,2023-07-03 16:33:42,117.6790559,38.991335,22.4,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200235,200235,200235,44,2023-07-03 16:33:43,117.6790652,38.9913959,23.8,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200236,200236,200236,45,2023-07-03 16:33:44,117.6790741,38.9914621,25.3,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200237,200237,200237,46,2023-07-03 16:33:45,117.6790835,38.9915348,27.4,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200238,200238,200238,47,2023-07-03 16:33:46,117.6790921,38.9916144,29.8,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200239,200239,200239,48,2023-07-03 16:33:47,117.679102,38.9916998,32.4,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200240,200240,200240,49,2023-07-03 16:33:48,117.6791089,38.9917925,35.1,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200241,200241,200241,50,2023-07-03 16:33:49,117.6791177,38.9918867,36.8,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200242,200242,200242,51,2023-07-03 16:33:50,117.6791256,38.99198,36.1,0.5,1.0,1.0,中央大道,中央大道,primary,primary
200243,200243,200243,52,2023-07-03 16:33:51,117.6791309,38.9920559,34.150000000000006,1.25,1.0,1.0,中央大道,中央大道,primary,primary
200244,200244,200244,53,2023-07-03 16:33:52,117.6791362,38.9921318,32.2,2.0,1.0,1.0,中央大道,中央大道,primary,primary
200245,200245,200245,54,2023-07-03 16:33:53,117.6791452,38.9921839,29.0,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200246,200246,200246,55,2023-07-03 16:33:54,117.6791529,38.9922282,27.2,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200247,200247,200247,56,2023-07-03 16:33:55,117.6791603,38.9922817,26.2,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200248,200248,200248,57,2023-07-03 16:33:56,117.6791695,38.9923455,25.9,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200249,200249,200249,58,2023-07-03 16:33:57,117.6791762,38.9924094,26.4,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200250,200250,200250,59,2023-07-03 16:33:58,117.679184,38.9924856,28.3,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200251,200251,200251,60,2023-07-03 16:33:59,117.679185,38.9925587,30.0,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200252,200252,200252,61,2023-07-03 16:34:00,117.6791847,38.9926275,31.2,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200253,200253,200253,62,2023-07-03 16:34:01,117.6791896,38.9927083,32.7,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200254,200254,200254,63,2023-07-03 16:34:02,117.6791981,38.9927934,33.5,1.0,1.0,1.0,中央大道,金海道,tertiary,primary
200255,200255,200255,64,2023-07-03 16:34:03,117.6792043,38.9928754,33.3,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200256,200256,200256,65,2023-07-03 16:34:04,117.6792093,38.9929522,32.9,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200257,200257,200257,66,2023-07-03 16:34:05,117.6792132,38.9930317,32.2,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200258,200258,200258,67,2023-07-03 16:34:06,117.6792169,38.9931054,31.2,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200259,200259,200259,68,2023-07-03 16:34:07,117.6792197,38.9931722,29.6,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200260,200260,200260,69,2023-07-03 16:34:08,117.679224,38.9932278,27.2,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200261,200261,200261,70,2023-07-03 16:34:09,117.6792299,38.9932712,23.8,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200262,200262,200262,71,2023-07-03 16:34:10,117.6792325,38.9933042,20.5,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200263,200263,200263,72,2023-07-03 16:34:11,117.6792352,38.9933269,16.8,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200264,200264,200264,73,2023-07-03 16:34:12,117.6792389,38.9933385,13.1,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200265,200265,200265,74,2023-07-03 16:34:13,117.6792389,38.9933385,0.9,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200266,200266,200266,75,2023-07-03 16:34:14,117.6792389,38.9933385,0.3,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200267,200267,200267,76,2023-07-03 16:34:15,117.6792389,38.9933385,0.3,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200268,200268,200268,77,2023-07-03 16:34:16,117.6792389,38.9933385,0.3,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200269,200269,200269,78,2023-07-03 16:34:17,117.6792389,38.9933385,0.1,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200270,200270,200270,79,2023-07-03 16:34:18,117.6792389,38.9933385,0.1,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200271,200271,200271,80,2023-07-03 16:34:19,117.6792389,38.9933385,0.0,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200272,200272,200272,81,2023-07-03 16:34:20,117.6792389,38.9933385,0.0,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200273,200273,200273,82,2023-07-03 16:34:21,117.6792389,38.9933385,0.0,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200274,200274,200274,83,2023-07-03 16:34:22,117.6792389,38.9933385,0.5,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200275,200275,200275,84,2023-07-03 16:34:23,117.6792389,38.9933385,0.5,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200276,200276,200276,85,2023-07-03 16:34:24,117.6792389,38.9933385,2.0,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200277,200277,200277,86,2023-07-03 16:34:25,117.6792336,38.9933652,3.8,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200278,200278,200278,87,2023-07-03 16:34:26,117.6792346,38.9933779,5.9,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200279,200279,200279,88,2023-07-03 16:34:27,117.6792343,38.9933978,7.4,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200280,200280,200280,89,2023-07-03 16:34:28,117.6792345,38.9934206,8.8,1.0,1.0,1.0,中央大道,金滨道,,primary
200281,200281,200281,90,2023-07-03 16:34:29,117.6792325,38.9934498,11.1,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200282,200282,200282,91,2023-07-03 16:34:30,117.6792365,38.993511,17.4,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200283,200283,200283,92,2023-07-03 16:34:31,117.6792379,38.9935793,20.9,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200284,200284,200284,93,2023-07-03 16:34:32,117.6792427,38.9936466,23.1,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200285,200285,200285,94,2023-07-03 16:34:33,117.6792474,38.9937187,25.5,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200286,200286,200286,95,2023-07-03 16:34:34,117.6792482,38.9937963,27.7,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200287,200287,200287,96,2023-07-03 16:34:35,117.6792495,38.9938831,30.1,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200288,200288,200288,97,2023-07-03 16:34:36,117.6792526,38.9939728,31.6,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200289,200289,200289,98,2023-07-03 16:34:37,117.6792579,38.9940562,32.4,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200290,200290,200290,99,2023-07-03 16:34:38,117.6792657,38.9941445,34.0,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200291,200291,200291,100,2023-07-03 16:34:39,117.6792683,38.9942398,35.9,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200292,200292,200292,101,2023-07-03 16:34:40,117.6792708,38.9943451,37.5,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200293,200293,200293,102,2023-07-03 16:34:41,117.6792759,38.9944463,37.9,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200294,200294,200294,103,2023-07-03 16:34:42,117.6792806,38.9945468,37.9,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200295,200295,200295,104,2023-07-03 16:34:43,117.6792842,38.994644,38.1,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200296,200296,200296,105,2023-07-03 16:34:44,117.6792917,38.9947426,38.5,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200297,200297,200297,106,2023-07-03 16:34:45,117.6792984,38.9948475,39.8,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200298,200298,200298,107,2023-07-03 16:34:46,117.6793049,38.9949523,40.7,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200299,200299,200299,108,2023-07-03 16:34:47,117.6793136,38.9950548,40.7,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200300,200300,200300,109,2023-07-03 16:34:48,117.6793247,38.9951559,39.4,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200301,200301,200301,110,2023-07-03 16:34:49,117.6793347,38.9952441,37.9,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200302,200302,200302,111,2023-07-03 16:34:50,117.6793426,38.9953259,36.2,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200303,200303,200303,112,2023-07-03 16:34:51,117.6793463,38.9953787,32.2,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200304,200304,200304,113,2023-07-03 16:34:52,117.6793501,38.9954282,28.1,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200305,200305,200305,114,2023-07-03 16:34:53,117.6793568,38.995468,24.4,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200306,200306,200306,115,2023-07-03 16:34:54,117.679363,38.9955065,21.1,1.0,1.0,1.0,中央大道,金蕴道,,primary
200307,200307,200307,116,2023-07-03 16:34:55,117.6793684,38.9955389,18.1,1.0,1.0,1.0,中央大道,金蕴道,,primary
200308,200308,200308,117,2023-07-03 16:34:56,117.6793714,38.9955615,15.3,1.0,1.0,1.0,中央大道,金蕴道,,primary
200309,200309,200309,118,2023-07-03 16:34:57,117.6793714,38.9955819,13.5,1.0,1.0,1.0,中央大道,金蕴道,,primary
200310,200310,200310,119,2023-07-03 16:34:58,117.6793732,38.9956022,11.8,1.0,1.0,1.0,中央大道,金蕴道,,primary
200311,200311,200311,120,2023-07-03 16:34:59,117.6793745,38.9956192,9.8,1.0,1.0,1.0,中央大道,金蕴道,,primary
200312,200312,200312,121,2023-07-03 16:35:00,117.6793733,38.9956274,7.7,1.0,1.0,1.0,中央大道,金蕴道,,primary
200313,200313,200313,122,2023-07-03 16:35:01,117.6793733,38.9956274,0.5,1.0,1.0,1.0,中央大道,金蕴道,,primary
200314,200314,200314,123,2023-07-03 16:35:02,117.6793733,38.9956274,0.1,1.0,1.0,1.0,中央大道,金蕴道,,primary
200315,200315,200315,124,2023-07-03 16:35:03,117.6793733,38.9956274,0.3,1.0,1.0,1.0,中央大道,金蕴道,,primary
200316,200316,200316,125,2023-07-03 16:35:04,117.6793733,38.9956274,0.0,1.0,1.0,1.0,中央大道,金蕴道,,primary
200317,200317,200317,126,2023-07-03 16:35:05,117.6793733,38.9956274,0.0,1.0,1.0,1.0,中央大道,金蕴道,,primary
200318,200318,200318,127,2023-07-03 16:35:06,117.6793733,38.9956274,0.0,1.0,1.0,1.0,中央大道,金蕴道,,primary
200319,200319,200319,128,2023-07-03 16:35:07,117.6793733,38.9956274,0.0,1.0,1.0,1.0,中央大道,金蕴道,,primary
200320,200320,200320,129,2023-07-03 16:35:08,117.6793733,38.9956274,0.0,1.0,1.0,1.0,中央大道,金蕴道,,primary
200321,200321,200321,130,2023-07-03 16:35:09,117.6793733,38.9956274,0.0,1.0,1.0,1.0,中央大道,金蕴道,,primary
200322,200322,200322,131,2023-07-03 16:35:10,117.6793733,38.9956274,0.0,1.0,1.0,1.0,中央大道,金蕴道,,primary
200323,200323,200323,132,2023-07-03 16:35:11,117.6793733,38.9956274,0.1,1.0,1.0,1.0,中央大道,金蕴道,,primary
200324,200324,200324,133,2023-07-03 16:35:12,117.6793733,38.9956274,2.7,1.0,1.0,1.0,中央大道,金蕴道,,primary
200325,200325,200325,134,2023-07-03 16:35:13,117.6793817,38.9956479,4.8,1.0,1.0,1.0,中央大道,金蕴道,,primary
200326,200326,200326,135,2023-07-03 16:35:14,117.679386,38.9956647,7.0,1.0,1.0,1.0,中央大道,金蕴道,,primary
200327,200327,200327,136,2023-07-03 16:35:15,117.6793973,38.995687,8.8,1.0,1.0,1.0,中央大道,金蕴道,,primary
200328,200328,200328,137,2023-07-03 16:35:16,117.6794015,38.9957129,10.0,1.0,1.0,1.0,中央大道,金蕴道,,primary
200329,200329,200329,138,2023-07-03 16:35:17,117.679404,38.9957441,10.9,1.0,1.0,1.0,中央大道,金蕴道,,primary
200330,200330,200330,139,2023-07-03 16:35:18,117.6794054,38.9957789,12.5,1.0,1.0,1.0,中央大道,金蕴道,,primary
200331,200331,200331,140,2023-07-03 16:35:19,117.6794061,38.9958177,15.0,1.0,1.0,1.0,中央大道,金蕴道,,primary
200332,200332,200332,141,2023-07-03 16:35:20,117.6794109,38.9958654,17.4,1.0,1.0,1.0,中央大道,金蕴道,,primary
200333,200333,200333,142,2023-07-03 16:35:21,117.6794151,38.9959253,20.1,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200334,200334,200334,143,2023-07-03 16:35:22,117.6794166,38.9959901,22.4,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200335,200335,200335,144,2023-07-03 16:35:23,117.679423,38.99606,24.2,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200336,200336,200336,145,2023-07-03 16:35:24,117.6794261,38.996128,25.0,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200337,200337,200337,146,2023-07-03 16:35:25,117.6794216,38.9961946,25.5,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200338,200338,200338,147,2023-07-03 16:35:26,117.6794214,38.9962626,26.2,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200339,200339,200339,148,2023-07-03 16:35:27,117.6794252,38.9963346,27.5,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200340,200340,200340,149,2023-07-03 16:35:28,117.6794271,38.9964113,29.0,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200341,200341,200341,150,2023-07-03 16:35:29,117.6794307,38.9964892,30.5,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200342,200342,200342,151,2023-07-03 16:35:30,117.679434,38.996573,32.2,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200343,200343,200343,152,2023-07-03 16:35:31,117.6794383,38.9966624,34.0,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200344,200344,200344,153,2023-07-03 16:35:32,117.6794425,38.996757,36.1,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200345,200345,200345,154,2023-07-03 16:35:33,117.6794476,38.9968576,38.3,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200346,200346,200346,155,2023-07-03 16:35:34,117.6794543,38.9969593,39.4,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200347,200347,200347,156,2023-07-03 16:35:35,117.6794615,38.9970643,40.7,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200348,200348,200348,157,2023-07-03 16:35:36,117.6794694,38.9971793,43.5,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200349,200349,200349,158,2023-07-03 16:35:37,117.6794757,38.9972995,45.3,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200350,200350,200350,159,2023-07-03 16:35:38,117.6794838,38.9974213,47.4,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200351,200351,200351,160,2023-07-03 16:35:39,117.6794953,38.9975481,48.7,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200352,200352,200352,161,2023-07-03 16:35:40,117.6795065,38.9976775,50.3,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200353,200353,200353,162,2023-07-03 16:35:41,117.67952,38.9978071,51.3,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200354,200354,200354,163,2023-07-03 16:35:42,117.679535,38.9979373,51.4,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200355,200355,200355,164,2023-07-03 16:35:43,117.6795505,38.9980596,50.5,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200356,200356,200356,165,2023-07-03 16:35:44,117.6795645,38.9981801,49.0,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200357,200357,200357,166,2023-07-03 16:35:45,117.6795665,38.9982926,47.5,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200358,200358,200358,167,2023-07-03 16:35:46,117.6795707,38.998396,45.9,1.0,1.0,1.0,中央大道,金隆道,,primary
200359,200359,200359,168,2023-07-03 16:35:47,117.6795743,38.9984978,44.4,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200360,200360,200360,169,2023-07-03 16:35:48,117.679579,38.9985966,42.9,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200361,200361,200361,170,2023-07-03 16:35:49,117.6795822,38.9986922,41.6,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200362,200362,200362,171,2023-07-03 16:35:50,117.6795895,38.998786,40.3,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200363,200363,200363,172,2023-07-03 16:35:51,117.6795958,38.9988763,38.8,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200364,200364,200364,173,2023-07-03 16:35:52,117.6796003,38.9989582,37.0,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200365,200365,200365,174,2023-07-03 16:35:53,117.679605,38.9990386,34.8,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200366,200366,200366,175,2023-07-03 16:35:54,117.6796088,38.9991058,31.1,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200367,200367,200367,176,2023-07-03 16:35:55,117.6796172,38.9991573,28.1,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200368,200368,200368,177,2023-07-03 16:35:56,117.679629,38.9992004,26.1,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200369,200369,200369,178,2023-07-03 16:35:57,117.6796401,38.999257,25.5,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200370,200370,200370,179,2023-07-03 16:35:58,117.6796493,38.9993145,25.0,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200371,200371,200371,180,2023-07-03 16:35:59,117.6796509,38.9993724,24.2,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200372,200372,200372,181,2023-07-03 16:36:00,117.6796525,38.9994255,22.9,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200373,200373,200373,182,2023-07-03 16:36:01,117.6796553,38.9994636,20.7,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200374,200374,200374,183,2023-07-03 16:36:02,117.6796575,38.9994966,18.1,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200375,200375,200375,184,2023-07-03 16:36:03,117.679664,38.999525,16.2,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200376,200376,200376,185,2023-07-03 16:36:04,117.6796797,38.9995515,14.8,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200377,200377,200377,186,2023-07-03 16:36:05,117.6796983,38.999577,14.2,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200378,200378,200378,187,2023-07-03 16:36:06,117.6797264,38.9996033,14.0,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200379,200379,200379,188,2023-07-03 16:36:07,117.6797587,38.9996272,14.0,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200380,200380,200380,189,2023-07-03 16:36:08,117.679805,38.9996497,15.9,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200381,200381,200381,190,2023-07-03 16:36:09,117.6798676,38.9996638,18.3,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200382,200382,200382,191,2023-07-03 16:36:10,117.6799453,38.9996659,21.6,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200383,200383,200383,192,2023-07-03 16:36:11,117.6800373,38.9996681,25.3,1.0,1.0,1.0,中央大道,中央大道,primary,primary
200384,200384,200384,193,2023-07-03 16:36:12,117.6801395,38.9996687,29.0,1.0,1.0,1.0,永太路,永太路,secondary,secondary
200385,200385,200385,194,2023-07-03 16:36:13,117.6802414,38.999666,30.5,1.0,1.0,1.0,永太路,永太路,secondary,secondary
200386,200386,200386,195,2023-07-03 16:36:14,117.6803345,38.9996614,30.0,1.0,1.0,1.0,永太路,永太路,secondary,secondary
200387,200387,200387,196,2023-07-03 16:36:15,117.680414,38.9996573,28.3,1.0,1.0,1.0,永太路,永太路,secondary,secondary
200388,200388,200388,197,2023-07-03 16:36:16,117.6804758,38.9996554,25.1,1.0,1.0,1.0,永太路,永太路,secondary,secondary
200389,200389,200389,198,2023-07-03 16:36:17,117.6805195,38.9996544,21.6,1.0,1.0,1.0,永太路,永太路,secondary,secondary
200390,200390,200390,199,2023-07-03 16:36:18,117.680561,38.9996547,19.0,1.0,1.0,1.0,永太路,永太路,secondary,secondary
200391,200391,200391,200,2023-07-03 16:36:19,117.6806112,38.9996552,17.9,1.0,1.0,1.0,永太路,永太路,secondary,secondary
200392,200392,200392,201,2023-07-03 16:36:20,117.68068,38.9996569,19.8,1.0,1.0,1.0,永太路,永太路,secondary,secondary
200393,200393,200393,202,2023-07-03 16:36:21,117.6807729,38.99966,24.6,1.0,1.0,1.0,永太路,永太路,secondary,secondary
