Datetime,Longitude,Latitude,SPEED,delta_time
2023-07-04 17:04:08,117.2067606,38.9104297,0.0,1.0
2023-07-04 17:04:09,117.2067538,38.9104247,0.3,1.0
2023-07-04 17:04:10,117.2067538,38.9104232,0.0,1.0
2023-07-04 17:04:11,117.2067528,38.9104233,0.0,1.0
2023-07-04 17:04:12,117.2067521,38.9104225,0.0,1.0
2023-07-04 17:04:13,117.2067409,38.9104171,2.0,1.0
2023-07-04 17:04:14,117.2067388,38.9104176,1.1,1.0
2023-07-04 17:04:15,117.2067404,38.9104123,0.5,1.0
2023-07-04 17:04:16,117.2067414,38.9104079,0.0,1.0
2023-07-04 17:04:17,117.2067418,38.9104034,0.1,1.0
2023-07-04 17:04:18,117.2067424,38.9104,0.3,1.0
2023-07-04 17:04:19,117.206742,38.9103999,0.0,1.0
2023-07-04 17:04:20,117.2067419,38.9103986,0.0,1.0
2023-07-04 17:04:21,117.2067414,38.9103971,0.0,1.0
